result,open,high,low,close
0.0,1.09307,1.09457,1.09124,1.09248
0.0,1.09244,1.09327,1.09058,1.09146
0.0,1.09144,1.09214,1.08946,1.09008
1.0,1.09006,1.0905,1.08782,1.08782
1.0,1.08772,1.08898,1.08772,1.08787
1.0,1.0879,1.08906,1.08762,1.08814
0.0,1.0881,1.09146,1.08801,1.09114
1.0,1.09116,1.0918,1.0895,1.09111
1.0,1.09109,1.09378,1.08932,1.0936
0.0,1.09362,1.09423,1.0927,1.09398
0.0,1.09361,1.09393,1.0927,1.09318
0.0,1.09316,1.09377,1.09278,1.09294
0.0,1.09296,1.0934,1.091,1.09166
0.0,1.09164,1.09398,1.09082,1.09108
0.0,1.09105,1.09418,1.09009,1.09066
0.0,1.09068,1.09122,1.08854,1.08931
1.0,1.09024,1.09068,1.08952,1.0901
1.0,1.09012,1.0909,1.08954,1.09038
1.0,1.09036,1.09356,1.08992,1.09295
0.0,1.09293,1.0945,1.09164,1.0932
1.0,1.09322,1.09427,1.09062,1.09116
1.0,1.09114,1.09165,1.09058,1.09134
0.0,1.09127,1.0922,1.09106,1.09198
1.0,1.09201,1.09224,1.09078,1.09152
0.0,1.09154,1.0922,1.09035,1.09208
0.0,1.0921,1.09403,1.09164,1.0921
0.0,1.09212,1.09276,1.09021,1.09064
0.0,1.09062,1.09075,1.08973,1.08992
0.0,1.08996,1.09089,1.08952,1.08986
0.0,1.08984,1.09032,1.08856,1.08893
1.0,1.0889,1.08918,1.08657,1.08756
1.0,1.08754,1.08899,1.08729,1.08813
0.0,1.08811,1.09478,1.0879,1.09415
0.0,1.09412,1.0948,1.09282,1.09408
1.0,1.09405,1.09434,1.0937,1.09373
0.0,1.09376,1.09478,1.09368,1.09463
0.0,1.0946,1.09466,1.09152,1.09366
0.0,1.09368,1.09386,1.09201,1.09306
0.0,1.09304,1.09304,1.09032,1.09081
1.0,1.09078,1.0919,1.08924,1.08944
0.0,1.08996,1.09062,1.0896,1.09022
1.0,1.09025,1.0907,1.08967,1.09004
0.0,1.09001,1.0918,1.08804,1.0916
1.0,1.09162,1.09201,1.09008,1.09081
1.0,1.09083,1.09302,1.09063,1.09234
1.0,1.09236,1.0928,1.0913,1.09239
1.0,1.09192,1.09299,1.09116,1.09272
1.0,1.09274,1.09296,1.09242,1.09292
0.0,1.09296,1.09445,1.09194,1.09396
1.0,1.09393,1.09419,1.0921,1.09254
1.0,1.09256,1.0935,1.09144,1.0932
1.0,1.09318,1.09432,1.09318,1.09341
1.0,1.09352,1.09447,1.09314,1.09428
0.0,1.09431,1.09472,1.09421,1.09472
0.0,1.0947,1.09497,1.09232,1.0935
1.0,1.09352,1.09376,1.08902,1.09063
0.0,1.09061,1.09274,1.09056,1.09102
1.0,1.091,1.09118,1.08926,1.08996
0.0,1.08988,1.09148,1.0898,1.09134
1.0,1.09136,1.09156,1.09041,1.0908
0.0,1.09082,1.09174,1.09037,1.09128
0.0,1.0913,1.09172,1.0895,1.0901
1.0,1.09013,1.0907,1.08778,1.08883
0.0,1.0888,1.09073,1.08805,1.08932
1.0,1.0897,1.0902,1.08851,1.0887
0.0,1.08872,1.09033,1.08872,1.08992
0.0,1.0899,1.09086,1.08586,1.08651
0.0,1.08649,1.08768,1.08527,1.08622
0.0,1.0862,1.08634,1.08198,1.08275
0.0,1.08272,1.08362,1.08102,1.08219
1.0,1.0826,1.08286,1.08128,1.08136
1.0,1.08138,1.08318,1.0812,1.08316
0.0,1.08314,1.08526,1.08312,1.08436
1.0,1.08438,1.08484,1.07828,1.08215
1.0,1.08213,1.08404,1.08173,1.08217
1.0,1.08219,1.08312,1.08183,1.08256
1.0,1.08332,1.08364,1.08222,1.08336
0.0,1.08338,1.0848,1.08337,1.08424
0.0,1.08426,1.08522,1.08184,1.083
1.0,1.08297,1.08426,1.0821,1.08252
1.0,1.08254,1.08328,1.08103,1.08294
1.0,1.08292,1.08338,1.08222,1.08298
1.0,1.08306,1.08368,1.08271,1.08328
0.0,1.08325,1.08399,1.08308,1.08342
1.0,1.08344,1.08376,1.07991,1.08014
1.0,1.08017,1.08264,1.07969,1.08172
1.0,1.08172,1.08464,1.08106,1.08454
1.0,1.08456,1.0853,1.08398,1.08486
0.0,1.08493,1.08614,1.08478,1.08602
0.0,1.08604,1.0861,1.08497,1.08545
1.0,1.08542,1.08596,1.0839,1.08458
0.0,1.08461,1.08942,1.08446,1.08637
1.0,1.08635,1.08716,1.08502,1.08587
0.0,1.08589,1.08834,1.08581,1.08804
1.0,1.08801,1.08846,1.08753,1.08778
0.0,1.0878,1.08872,1.08759,1.08806
0.0,1.08804,1.08808,1.08584,1.0867
0.0,1.08672,1.08993,1.08518,1.08576
0.0,1.08574,1.08683,1.08076,1.0813
0.0,1.08132,1.08296,1.08031,1.08103
1.0,1.08096,1.08105,1.07826,1.07986
1.0,1.07988,1.08182,1.07988,1.08126
0.0,1.08123,1.08281,1.07962,1.08218
0.0,1.08215,1.08274,1.07693,1.07813
1.0,1.07816,1.07956,1.07588,1.07798
1.0,1.07796,1.07908,1.0775,1.07828
0.0,1.07712,1.07938,1.07708,1.07872
1.0,1.07874,1.07892,1.07753,1.07756
1.0,1.07754,1.07951,1.07734,1.07842
1.0,1.07844,1.08366,1.07838,1.08255
1.0,1.08252,1.08586,1.08142,1.08546
0.0,1.08549,1.08779,1.08544,1.08762
0.0,1.08758,1.08758,1.08612,1.08618
1.0,1.0862,1.08629,1.08546,1.08574
1.0,1.08572,1.08677,1.0849,1.08618
1.0,1.08615,1.08907,1.08534,1.08784
1.0,1.08781,1.08912,1.08596,1.0886
0.0,1.08862,1.08987,1.08724,1.08987
0.0,1.08975,1.08986,1.08846,1.08848
0.0,1.0885,1.08914,1.0882,1.08836
1.0,1.0884,1.0904,1.08733,1.08819
0.0,1.08821,1.09018,1.087,1.09018
0.0,1.09016,1.09093,1.08878,1.08976
0.0,1.08978,1.08978,1.08278,1.08607
1.0,1.0861,1.08632,1.0855,1.08576
0.0,1.08578,1.08653,1.08556,1.08602
0.0,1.08604,1.08744,1.08428,1.08537
1.0,1.0854,1.08626,1.08372,1.08454
0.0,1.08456,1.08776,1.08424,1.08658
1.0,1.0866,1.0872,1.08549,1.08624
1.0,1.08636,1.08755,1.086,1.08639
1.0,1.08642,1.08738,1.08604,1.08696
1.0,1.08694,1.08838,1.08514,1.08697
0.0,1.087,1.09058,1.08556,1.09048
0.0,1.0905,1.09182,1.08726,1.08752
1.0,1.0875,1.08806,1.08586,1.08719
1.0,1.08778,1.0887,1.08728,1.08852
0.0,1.0885,1.08936,1.08833,1.08859
1.0,1.08861,1.08934,1.0877,1.08782
0.0,1.08779,1.08906,1.08648,1.08864
1.0,1.08861,1.08874,1.0856,1.08697
1.0,1.08699,1.08738,1.08636,1.08726
1.0,1.08651,1.08742,1.08642,1.08692
0.0,1.08694,1.08761,1.08694,1.08761
1.0,1.08759,1.08765,1.08555,1.08612
0.0,1.0861,1.08714,1.08473,1.08688
1.0,1.08688,1.08688,1.08456,1.08608
0.0,1.0861,1.0868,1.08538,1.0864
1.0,1.08654,1.08686,1.08533,1.08549
0.0,1.08551,1.08661,1.08522,1.08658
0.0,1.0866,1.0866,1.082,1.08212
0.0,1.08214,1.08236,1.08056,1.08081
0.0,1.0808,1.08105,1.07807,1.07974
0.0,1.07971,1.07992,1.07875,1.07932
1.0,1.07928,1.07964,1.07872,1.07928
1.0,1.0793,1.08002,1.07906,1.07987
1.0,1.0799,1.08348,1.07948,1.08302
