result,open,high,low,close
0.0,1.1763,1.1763,1.1763,1.1763
0.0,1.19065,1.19065,1.19065,1.19065
0.0,1.1783,1.1783,1.1783,1.1783
0.0,1.1715,1.1715,1.1715,1.1715
0.0,1.1753,1.1753,1.1753,1.1753
0.0,1.1734,1.1734,1.1734,1.1734
0.0,1.1642,1.1642,1.1642,1.1642
0.0,1.1837,1.1837,1.1837,1.1837
0.0,1.1699,1.1699,1.1699,1.1699
0.0,1.1704,1.1704,1.1704,1.1704
0.0,1.1713,1.1713,1.1713,1.1713
0.0,1.1673,1.1673,1.1673,1.1673
0.0,1.1756,1.1756,1.1756,1.1756
0.0,1.1771,1.1771,1.1771,1.1771
0.0,1.1861,1.1861,1.1861,1.1861
0.0,1.1877,1.1877,1.1877,1.1877
0.0,1.1826,1.1826,1.1826,1.1826
0.0,1.1783,1.1783,1.1783,1.1783
0.0,1.1693,1.1693,1.1693,1.1693
0.0,1.1725,1.1725,1.1725,1.1725
0.0,1.1602,1.1602,1.1602,1.1602
0.0,1.15765,1.15765,1.15765,1.15765
0.0,1.1555,1.1555,1.1555,1.1555
0.0,1.151,1.151,1.151,1.151
0.0,1.1543,1.1543,1.1543,1.1543
0.0,1.1425,1.1425,1.1425,1.1425
0.0,1.1433,1.1433,1.1433,1.1433
0.0,1.1437,1.1437,1.1437,1.1437
0.0,1.1506,1.1506,1.1506,1.1506
0.0,1.1562,1.1562,1.1562,1.1562
0.0,1.1543,1.1543,1.1543,1.1543
0.0,1.1497,1.1497,1.1497,1.1497
0.0,1.1489,1.1489,1.1489,1.1489
0.0,1.1482,1.1482,1.1482,1.1482
0.0,1.1318,1.1318,1.1318,1.1318
0.0,1.1319,1.1319,1.1319,1.1319
0.0,1.1347,1.1347,1.1347,1.1347
0.0,1.1381,1.1381,1.1381,1.1381
0.0,1.1297,1.1297,1.1297,1.1297
0.0,1.1295,1.1295,1.1295,1.1295
0.0,1.1273,1.1273,1.1273,1.1273
0.0,1.1174,1.1174,1.1174,1.1174
0.0,1.1216,1.1216,1.1216,1.1216
0.0,1.1205,1.1205,1.1205,1.1205
0.0,1.1275,1.1275,1.1275,1.1275
0.0,1.1264,1.1264,1.1264,1.1264
0.0,1.1353,1.1353,1.1353,1.1353
0.0,1.1326,1.1326,1.1326,1.1326
0.0,1.1487,1.1487,1.1487,1.1487
0.0,1.1477,1.1477,1.1477,1.1477
0.0,1.1512,1.1512,1.1512,1.1512
0.0,1.1473,1.1473,1.1473,1.1473
0.0,1.1495,1.1495,1.1495,1.1495
0.0,1.1441,1.1441,1.1441,1.1441
0.0,1.1345,1.1345,1.1345,1.1345
0.0,1.1232,1.1232,1.1232,1.1232
0.0,1.1275,1.1275,1.1275,1.1275
0.0,1.1283,1.1283,1.1283,1.1283
0.0,1.1361,1.1361,1.1361,1.1361
0.0,1.1387,1.1387,1.1387,1.1387
