open,high,low,close,open,high,low,close,open,high,low,close,open,high,low,close,open,high,low,close,open,high,low,close
1.1119700000000001,1.11218,1.1091600000000001,1.10953,1.50727,1.5082,1.50485,1.50645,1.4559600000000001,1.4559600000000001,1.45272,1.4542700000000002,1.08524,1.08552,1.0839,1.08438,0.71028,0.71058,0.70872,0.70904,1.69983,1.70072,1.6954900000000002,1.69918
1.10955,1.11016,1.10822,1.109,1.5064,1.50679,1.5028,1.5038200000000002,1.45426,1.4546299999999999,1.4525,1.4538799999999998,1.0844,1.08542,1.08408,1.0844799999999999,0.70906,0.70933,0.70824,0.7087399999999999,1.69917,1.69917,1.69535,1.6958400000000002
1.1090200000000001,1.11125,1.10627,1.11043,1.50386,1.5085899999999999,1.50168,1.5080799999999999,1.45389,1.4583,1.45204,1.45807,1.0845,1.0854,1.08226,1.0840100000000001,0.7087600000000001,0.7098899999999999,0.7064600000000001,0.70962,1.69587,1.69678,1.6903599999999999,1.69508
1.11046,1.11249,1.10817,1.1109,1.50814,1.51083,1.50639,1.50789,1.4580799999999998,1.45994,1.45591,1.4575799999999999,1.08404,1.085,1.08315,1.08386,0.7096399999999999,0.71139,0.70901,0.71062,1.6951,1.69718,1.69012,1.6913
1.11093,1.11218,1.10588,1.10789,1.50785,1.50841,1.49935,1.4999200000000001,1.4575799999999999,1.45858,1.44927,1.44955,1.08384,1.0844799999999999,1.0815,1.0821100000000001,0.71062,0.71109,0.70914,0.7106899999999999,1.6913,1.6925400000000002,1.68285,1.68392
1.10788,1.10856,1.10734,1.10765,1.4998799999999999,1.50302,1.4994100000000001,1.50252,1.4495799999999999,1.45106,1.44692,1.44892,1.08208,1.0843,1.0815,1.0842,0.7106600000000001,0.7112,0.71008,0.7106600000000001,1.6839,1.68714,1.683,1.68524
1.10782,1.10798,1.1073,1.10738,1.50291,1.5036,1.5016399999999999,1.50286,1.44935,1.4513,1.44926,1.45038,1.08406,1.08485,1.08354,1.08372,0.71073,0.71099,0.7105199999999999,0.71067,1.68545,1.68602,1.68268,1.6831599999999998
1.10742,1.1082,1.1051600000000001,1.1055700000000002,1.50292,1.50426,1.49984,1.50167,1.45038,1.4512399999999999,1.44844,1.44884,1.08375,1.0848200000000001,1.08236,1.0827200000000001,0.7106899999999999,0.711,0.7095100000000001,0.70958,1.68315,1.68323,1.67582,1.6772200000000002
1.10554,1.10938,1.10534,1.10758,1.5017399999999999,1.51096,1.50084,1.5077,1.4488299999999998,1.4546299999999999,1.44838,1.4530399999999999,1.0827,1.08333,1.08035,1.0808799999999998,0.70955,0.71167,0.7064,0.70682,1.6772099999999999,1.68612,1.67573,1.68356
1.10756,1.10798,1.10264,1.1031799999999998,1.5076,1.50906,1.5039,1.5055399999999999,1.45306,1.45306,1.4435799999999999,1.4443700000000002,1.08086,1.08197,1.0786,1.079,0.7068,0.70696,0.7026399999999999,0.70332,1.68356,1.6840400000000002,1.67802,1.6802
