result,open,high,low,close
1.0,1.54495,1.54727,1.54106,1.54318
0.0,1.54314,1.54844,1.54194,1.54768
0.0,1.54768,1.54852,1.54302,1.54424
0.0,1.54432,1.54523,1.54015,1.54148
0.0,1.54086,1.54237,1.53518,1.53721
0.0,1.53722,1.54818,1.52758,1.53116
1.0,1.53118,1.53252,1.52736,1.52966
0.0,1.52962,1.53132,1.5275,1.53049
1.0,1.53049,1.53112,1.5235,1.52403
0.0,1.52396,1.5269,1.52183,1.52566
1.0,1.52614,1.5272,1.51895,1.51904
0.0,1.51898,1.52162,1.51487,1.52012
1.0,1.52004,1.52068,1.51497,1.51846
0.0,1.51852,1.52307,1.51774,1.52282
1.0,1.52282,1.5235,1.51568,1.51796
1.0,1.51796,1.52084,1.51796,1.52003
0.0,1.52045,1.52459,1.51966,1.52149
1.0,1.52156,1.52235,1.51958,1.52105
0.0,1.52113,1.52629,1.51807,1.52381
1.0,1.52388,1.52509,1.51926,1.51958
1.0,1.51964,1.52223,1.51646,1.5201
1.0,1.52008,1.52489,1.52008,1.5236
0.0,1.5238,1.52518,1.5208,1.52388
0.0,1.52381,1.525,1.5225,1.52328
0.0,1.52336,1.52352,1.51704,1.51932
1.0,1.51924,1.52236,1.51015,1.51892
0.0,1.519,1.5287,1.51714,1.52685
0.0,1.5269,1.52724,1.5233,1.52489
0.0,1.52694,1.52734,1.52434,1.52478
1.0,1.52478,1.52767,1.52365,1.52379
0.0,1.52386,1.5282,1.5236,1.52641
1.0,1.52648,1.52802,1.52215,1.52376
0.0,1.52376,1.52886,1.52166,1.52744
0.0,1.52748,1.52862,1.52426,1.52544
0.0,1.52594,1.52729,1.52488,1.52506
0.0,1.5251,1.52582,1.52308,1.52416
0.0,1.52408,1.52538,1.51982,1.52154
1.0,1.52154,1.52376,1.51758,1.5206
1.0,1.5206,1.52383,1.51957,1.52172
0.0,1.52166,1.52604,1.52081,1.5252
1.0,1.52544,1.52622,1.52054,1.52244
0.0,1.52248,1.52473,1.52104,1.52295
0.0,1.5229,1.52374,1.52014,1.5226
1.0,1.52255,1.52365,1.51737,1.51914
1.0,1.51914,1.52356,1.51834,1.52163
0.0,1.52156,1.52268,1.52034,1.5218
0.0,1.52154,1.52372,1.50596,1.5074
0.0,1.50748,1.50942,1.50566,1.50694
1.0,1.50693,1.50739,1.49861,1.5025
1.0,1.50243,1.51152,1.50034,1.50945
